url;name;country;price;color;taste;yearPos;usdPrice;colorFac
http://winestyle.ru/products/Abrau-Durso-Brut.html;Abrau-Durso, Brut;Russia;396;white;dry;NA;6;white
http://winestyle.ru/products/Abrau-Durso-Semidolce.html;Abrau-Durso, Semidolce;Russia;396;white;semi sweet;NA;6;white
http://winestyle.ru/products/Moet-Chandon-Brut-Imperial-in-gift-box.html;Moet & Chandon, Brut "Imperial", in gift box;France;4175;white;dry;NA;58;white
http://winestyle.ru/products/Martini-Prosecco-DOC.html;Martini Prosecco DOC;Italy;953;white;dry;NA;13;white
http://winestyle.ru/products/Santero-Brut.html;Santero, Brut;Italy;558;white;dry;NA;8;white
http://winestyle.ru/products/Gancia-Asti-DOCG-750.html;Gancia Asti DOCG;Italy;667;white;sweet;NA;9;white
http://winestyle.ru/products/Gancia-Brut.html;Gancia, Brut;Italy;775;white;dry;NA;11;white
http://winestyle.ru/products/Lambrusco-DellEmilia-Poderi-Alti-IGT-750.html;Lambrusco Dell'Emilia Poderi Alti IGT;Italy;411;white;semi sweet;NA;6;white
http://winestyle.ru/products/Santero-Prosecco-DOC.html;Santero, Prosecco DOC;Italy;730;white;dry;NA;10;white
http://winestyle.ru/products/Gancia-Grand-Reale-Dolce.html;Gancia, "Grand Reale" Dolce;Italy;390;white;sweet;NA;5;white
http://winestyle.ru/products/Gancia-Cuvee-Platinum-Valdobbiadene-Prosecco-DOCG-Superiore.html;Gancia, Valdobbiadene Prosecco DOCG Superiore;Italy;882;not assigned;dry;NA;12;not assigned
http://winestyle.ru/products/Abrau-Durso-Victor-Dravigny-Brut.html;Abrau-Durso, "Victor Dravigny" Brut;Russia;916;white;dry;NA;13;white
http://winestyle.ru/products/Gancia-P-R-Ose-Brut.html;Gancia Rose Brut;Italy;844;rose;dry;NA;12;rose
http://winestyle.ru/products/Jeio-Prosecco-DOC-Brut.html;Jeio Prosecco DOC Brut;Italy;1169;white;dry;NA;16;white
http://winestyle.ru/products/Abrau-Durso-Rose-semisecco.html;Abrau-Durso, Rose semisecco;Russia;396;rose;semi dry;NA;6;rose
http://winestyle.ru/products/Rossiyskoe-Champagne-Semi-Sweet.html;"Rossiyskoe Champagne" Semi-Sweet;Russia;186;white;semi sweet;NA;3;white
http://winestyle.ru/products/Marchesini-Lambrusco-Emilia-IGT-Bianco.html;"Marchesini" Lambrusco Emilia IGT, Bianco;Italy;440;white;semi sweet;NA;6;white
http://winestyle.ru/products/Lambrusco-Modena-IGT-750.html;Chiarli, Lambrusco Dell'Emilia IGT, Rosso Amabile;Italy;748;red;semi sweet;NA;10;red
http://winestyle.ru/products/Veuve-Clicquot-Brut-750.html;Veuve Clicquot Brut;France;4485;white;dry;NA;62;white
http://winestyle.ru/products/Abbazia-Lambrusco-Rosato-Frizzante-Emilia-IGT.html;Abbazia Lambrusco Rosato Frizzante, Emilia IGT;Italy;384;rose;semi sweet;NA;5;rose
http://winestyle.ru/products/Cavicchioli-Bianco-da-Lambrusco-Dolce.html;Cavicchioli, Bianco da Lambrusco;Italy;493;white;semi sweet;NA;7;white
http://winestyle.ru/products/Patriarche-Heritage-Brut-gift-box.html;Patriarche, "Heritage" Brut, gift box;France;913;white;dry;NA;13;white
http://winestyle.ru/products/Mondoro-Silver-Semi-Secco-with-gift-box.html;Mondoro Silver Semi Secco with gift box;Italy;1100;white;semi dry;NA;15;white
http://winestyle.ru/products/Moet-Chandon-Brut-Imperial-Rose-in-gift-box-2009.html;Moet & Chandon Brut Imperial Rose in gift box;France;5138;rose;dry;NA;71;rose
http://winestyle.ru/products/Cinzano-Asti-Spumante-DOCG.html;Cinzano, Asti Spumante DOCG;Italy;912;white;sweet;NA;13;white
http://winestyle.ru/products/Duc-de-Valmer-Brut.html;Duc de Valmer Brut;France;675;white;dry;NA;9;white
http://winestyle.ru/products/Contarini-Valdobbiadene-Prosecco-Superiore-DOCG-Brut-Millesimato.html;Contarini, Valdobbiadene Prosecco Superiore DOCG Brut Millesimato;Italy;809;white;dry;NA;11;white
http://winestyle.ru/products/Abrau-Durso-Premium-Gold-Brut.html;Abrau-Durso Premium Gold, Brut;Russia;989;white;dry;NA;14;white
http://winestyle.ru/products/Giacobazzi-Lambrusco-dell-Emilia-IGT-Rosso.html;Giacobazzi, Lambrusco dell'Emilia IGT Rosso;Italy;495;red;semi sweet;NA;7;red
http://winestyle.ru/products/Patriarche-Heritage-Brut.html;Patriarche Heritage Brut;France;761;white;dry;NA;11;white
http://winestyle.ru/products/Martini-Brut.html;Martini Brut;Italy;1087;white;dry;NA;15;white
http://winestyle.ru/products/Asti-Mondoro-750.html;Asti Mondoro with gift box;Italy;1324;white;sweet;NA;18;white
http://winestyle.ru/products/Veuve-Clicquot-Brut-Rose-with-gift-box.html;Veuve Clicquot, Brut Rose, with gift box;France;5737;rose;dry;NA;80;rose
http://winestyle.ru/products/Martini-Brut-gift-box.html;Martini Brut, gift box;Italy;1195;white;dry;NA;17;white
http://winestyle.ru/products/Nino-Franco-Rustico-Treviso-DOC.html;Nino Franco,"Rustico", Treviso DOC;Italy;1538;white;dry;NA;21;white
http://winestyle.ru/products/Prosecco-Valdobbiadene-Gialloro-DOC.html;Prosecco Valdobbiadene Giall'Oro DOC;Italy;1889;white;dry;NA;26;white
http://winestyle.ru/products/Ruinart-Rose-coffret.html;Ruinart, Rose in gift box;France;6429;rose;dry;NA;89;rose
http://winestyle.ru/products/Master-Legacy-Lev-Lolytzin-Demi-Sweet.html;"Master Legacy "Lev Golytzin" Demi-Sweet;Russia;293;not assigned;not assigned;NA;4;not assigned
http://winestyle.ru/products/Saint-Petersburg-Traditional-Brut.html;"Saint-Petersburg Traditional", Brut;Russia;188;white;dry;NA;3;white
http://winestyle.ru/products/Freschello-Piu-Rosato.html;"Freschello Piu" Rosato;Italy;491;rose;dry;NA;7;rose
http://winestyle.ru/products/De-Perriere-Blanc-de-Blancs-Brut.html;De Perriere Blanc de Blancs Brut;France;1064;white;dry;NA;15;white
http://winestyle.ru/products/R-de-Ruinart.html;«R» de Ruinart Brut;France;4721;white;dry;NA;66;white
http://winestyle.ru/products/Canella-Bellini.html;Canella, "Bellini";Italy;1308;rose;not assigned;NA;18;rose
http://winestyle.ru/products/Catherine-Necklace.html;"Catherine Necklace";Russia;283;rose;semi sweet;NA;4;rose
http://winestyle.ru/products/Abrau-Durso-Imperial-Brut-L-Art-Nouveau-gift-box.html;Abrau-Durso, "Imperial" Brut L’Art Nouveau, gift box;Russia;1757;white;dry;NA;24;white
http://winestyle.ru/products/Casa-Defra-Prosecco.html;Casa Defra Prosecco, 200 ìë;Italy;393;white;dry;NA;5;white
http://winestyle.ru/products/Santero-Moscato.html;Santero, Moscato;Italy;585;white;sweet;NA;8;white
http://winestyle.ru/products/Cavicchioli-Grasparossa-Secco-DOC.html;Cavicchioli, Grasparossa Secco DOC;Italy;627;red;dry;NA;9;red
http://winestyle.ru/products/Canti-Pinot-Grigio-Brut.html;Canti, Pinot Grigio Brut;Italy;891;white;dry;NA;12;white
http://winestyle.ru/products/Asti-Mondoro-in-gift-box.html;Asti Mondoro in gift box, 1500 ìë;Italy;2508;white;sweet;NA;35;white
http://winestyle.ru/products/Abrau-Durso-Victor-Dravigny-Rouge.html;Abrau-Durso, "Victor Dravigny" Rouge;Russia;916;red;semi sweet;NA;13;red
http://winestyle.ru/products/Codorniu-Clasico-Brut.html;"Codorniu" Clasico Brut;Spain;943;white;dry;NA;13;white
http://winestyle.ru/products/PassaParola-Prosecco-DOC-Spumante-Brut.html;"PassaParola", Prosecco DOC Spumante Brut;Italy;1129;white;dry;NA;16;white
http://winestyle.ru/products/Valdo-Prosecco-Treviso-DOC-gift-box.html;Valdo, Prosecco, Treviso DOC, gift box;Italy;1322;white;dry;NA;18;white
http://winestyle.ru/products/Master-Legacy-Lev-Lolytzin-Demi-Sec.html;"Master Legacy "Lev Golytzin" Demi-Sec;Russia;293;not assigned;not assigned;NA;4;not assigned
http://winestyle.ru/products/Simonnet-Febvre-Cremant-de-Bourgogne-Brut-Rose-gift-box.html;Simonnet-Febvre, "Cremant de Bourgogne" Brut Rose, gift box;France;1859;rose;dry;NA;26;rose
http://winestyle.ru/products/Segura-Viudas-Cava-Brut-Reserva-Heredad-gift-box.html;Segura Viudas, Cava Brut "Reserva Heredad", gift box;Spain;2759;white;dry;NA;38;white
http://winestyle.ru/products/Mondoro-Gran-Cuvee-Rose-gift-box.html;Mondoro, "Gran Cuvee" Rose, gift box;Italy;1423;not assigned;not assigned;NA;20;not assigned
http://winestyle.ru/products/Abbazia-Asti-Spumante-DOCG-gift-box.html;"Abbazia" Asti Spumante DOCG, gift box;Italy;774;white;sweet;NA;11;white
http://winestyle.ru/products/Cavicchioli-Lambrusco-Salamino-Di-Santa-Croce-Semisecco.html;Cavicchioli, "Lambrusco Salamino Di Santa Croce" Semisecco;Italy;750;red;semi dry;NA;10;red
http://winestyle.ru/products/Grande-Cuvee-1531-de-Aimery-Cremant-de-Limoux.html;"Grande Cuvee 1531" de Aimery, Cremant de Limoux;France;1292;white;dry;NA;18;white
http://winestyle.ru/products/Cristal-AOC-2006-gift-box.html;"Cristal" AOC, 2006, gift box;France;19487;white;dry;2006;271;white
http://winestyle.ru/products/Freixenet-Cava-Carta-Nevada-Semi-Seco.html;Freixenet Cava Carta Nevada Semi Seco;Spain;1267;white;semi dry;NA;18;white
http://winestyle.ru/products/Abrau-Durso-Abrau-Light-Rose.html;Abrau-Durso, Abrau Light, Rose;Russia;341;rose;semi sweet;NA;5;rose
http://winestyle.ru/products/Riunite-Lambrusco-Rosso-Emilia-IGT.html;Riunite, Lambrusco Rosso, Emilia IGT;Italy;553;red;semi sweet;NA;8;red
http://winestyle.ru/products/Duc-de-Valmer-Demi-Sec.html;Duc de Valmer Demi-Sec;France;675;white;semi dry;NA;9;white
http://winestyle.ru/products/Cavicchioli-Malvasia.html;Cavicchioli, Malvasia;Italy;675;white;semi sweet;NA;9;white
http://winestyle.ru/products/Santero-Asti-DOCG.html;Santero, Asti DOCG;Italy;739;white;sweet;NA;10;white
http://winestyle.ru/products/Patriarche-Heritage-Rose.html;Patriarche Heritage Rose;France;761;rose;dry;NA;11;rose
http://winestyle.ru/products/Morando-Ferrina-Prosecco-DOC-Brut.html;Morando, "Ferrina" Prosecco DOC Brut;Italy;773;white;dry;NA;11;white
http://winestyle.ru/products/Trivento-Brut-Nature.html;Trivento, Brut Nature;Argentina;723;white;dry;NA;10;white
http://winestyle.ru/products/Gancia-Asti-Vintage-DOCG-gift-box.html;Gancia, Asti Vintage DOCG, gift box;Italy;847;white;sweet;NA;12;white
http://winestyle.ru/products/Modavin-Spumante-Brut-Prosecco-DOC.html;"Modavin" Spumante Brut Prosecco DOC;Italy;838;white;dry;NA;12;white
http://winestyle.ru/products/Toso-Prosecco-DOC-750.html;Toso, Prosecco DOC;Italy;842;white;dry;NA;12;white
http://winestyle.ru/products/Lambrusco-Grasparossa-di-Castelvetro-DOC-750.html;Lambrusco Grasparossa di Castelvetro DOC;Italy;938;red;semi sweet;NA;13;red
http://winestyle.ru/products/Sogrape-Vinhos-Mateus-Rose-Sparkling-Brut.html;Sogrape Vinhos, "Mateus" Rose Sparkling Brut;Portugal;946;rose;dry;NA;13;rose
http://winestyle.ru/products/Codorniu-Clasico-Brut-Rose.html;"Codorniu" Clasico Brut Rose;Spain;980;rose;dry;NA;14;rose
http://winestyle.ru/products/Mondoro-Gran-Cuvee-Rose.html;Mondoro, "Gran Cuvee" Rose;Italy;1343;not assigned;not assigned;NA;19;not assigned
http://winestyle.ru/products/Botter-Prosecco-Spumante.html;Botter, Prosecco Spumante;Italy;1281;white;dry;NA;18;white
http://winestyle.ru/products/Dom-Perignon-2005-gift-box.html;"Dom Perignon", 2005, gift box;France;15753;white;dry;2005;219;white
http://winestyle.ru/products/Santero-Moscato-gift-box-with-2-glasses.html;Santero, Moscato, gift box with 2 glasses;Italy;770;white;sweet;NA;11;white
http://winestyle.ru/products/Rene-Mure-Cremant-d-Alsace-Brut.html;Rene Mure, Cremant d'Alsace Brut, 375 ìë;France;1264;white;dry;NA;18;white
http://winestyle.ru/products/Grande-Cuvee-1531-de-Aimery-Cremant-de-Limoux-750.html;"Grande Cuvee 1531" de Aimery Cremant de Limoux Rose;France;1292;rose;dry;NA;18;rose
http://winestyle.ru/products/R-de-Ruinart-Brut-coffret.html;«R» de Ruinart Brut in gift box;France;5112;white;dry;NA;71;white
http://winestyle.ru/products/Ruinart-Blanc-de-Blancs-coffret.html;Ruinart, Blanc de Blancs in gift box;France;6504;white;dry;NA;90;white
http://winestyle.ru/products/Charles-Griffon-Doux.html;"Charles Griffon" Doux;France;441;white;semi sweet;NA;6;white
http://winestyle.ru/products/Paul-Chevalier-Blanc-de-Blancs-Medium-Sweet.html;Paul Chevalier, Blanc de Blancs, Medium Sweet;France;506;white;semi sweet;NA;7;white
http://winestyle.ru/products/Canti-Cuvee-Rose.html;Canti, Cuvee Rose;Italy;521;rose;sweet;NA;7;rose
http://winestyle.ru/products/Chiarli-1860-Mirabello-Rosato-Lambrusco-dell-Emilia-IGT.html;Chiarli 1860, "Mirabello" Rosato, Lambrusco dell'Emilia IGT;Italy;510;rose;semi sweet;1860;7;rose
http://winestyle.ru/products/Canti-Prosecco-2014.html;Canti, Prosecco, 2014;Italy;791;white;dry;2014;11;white
http://winestyle.ru/products/Recaredo-Intens-Rosat-Brut-Nature-Gran-Reserva-Cava-DO-2010.html;Recaredo, Intens Rosat Brut Nature Gran Reserva, Cava DO, 2010;Spain;2720;rose;dry;2010;38;rose
http://winestyle.ru/products/Bourgeois-Blanc-semidolce.html;"Bourgeois" Blanc semidolce;Russia;228;white;semi sweet;NA;3;white
http://winestyle.ru/products/Lady-s-Story-Asti.html;"Lady's Story" Asti;Russia;236;white;sweet;NA;3;white
http://winestyle.ru/products/Crimean-Classic-White-Semi-Sweet.html;"Crimean Classic" White Semi-Sweet;Crimea;386;white;semi sweet;NA;5;white
http://winestyle.ru/products/Crimean-Classic-Brut.html;"Crimean Classic" Brut;Crimea;413;white;dry;NA;6;white
http://winestyle.ru/products/Tombacco-Lambrusco-Dell-Emilia-IGT.html;Tombacco Lambrusco Dell'Emilia IGT;Italy;616;red;dry;NA;9;red
http://winestyle.ru/products/Fratelli-Martini-Sant-Orsola-Asti.html;Fratelli Martini, "Sant’Orsola" Asti;Italy;819;white;sweet;NA;11;white
http://winestyle.ru/products/Cavicchioli-Moscato.html;Cavicchioli, Moscato;Italy;814;white;semi dry;NA;11;white
http://winestyle.ru/products/Cielo-e-Terra-Deor-Gold.html;Cielo e Terra, "Deor" Gold;Italy;871;white;dry;NA;12;white
http://winestyle.ru/products/Santero-Prosecco-DOC-gift-box-with-2-glasses.html;Santero, Prosecco DOC, gift box with 2 glasses;Italy;916;white;dry;NA;13;white
http://winestyle.ru/products/Echo-Falls-Sparkling-White-Zinfandel.html;"Echo Falls" Sparkling White Zinfandel;USA;985;rose;semi dry;NA;14;rose
http://winestyle.ru/products/Valdo-Origine-Brut.html;Valdo, "Origine" Brut;Italy;1072;white;dry;NA;15;white
http://winestyle.ru/products/Bouvet-Ladubay-Saphir-Brut-Vintage-Saumur-AOC-2011.html;Bouvet Ladubay, "Saphir" Brut Vintage, Saumur AOC, 2011;France;1413;white;dry;2011;20;white
http://winestyle.ru/products/Juve-y-Camps-Cava-Rosado.html;Juve y Camps, Cava Rosado, gift box;Spain;1702;rose;dry;NA;24;rose
http://winestyle.ru/products/Bouvet-Ladubay-Tresor-Rose-Brut-Saumur-AOC-gift-box.html;Bouvet Ladubay, "Tresor" Rose Brut, Saumur AOC, gift box;France;2287;rose;dry;NA;32;rose
http://winestyle.ru/products/R-de-Ruinart-Brut.html;«R» de Ruinart Brut, 375 ìë;France;2831;white;dry;NA;39;white
http://winestyle.ru/products/Brut-Champagne-AOC-gift-box.html;Brut Champagne AOC, gift box;France;4390;white;dry;NA;61;white
http://winestyle.ru/products/Lanson-Black-Label-Brut-750.html;Lanson, "Black Label" Brut;France;5058;white;dry;NA;70;white
http://winestyle.ru/products/Bourgeois-Tamanskoe.html;"Bourgeois" Tamanskoe;Russia;228;white;semi sweet;NA;3;white
http://winestyle.ru/products/Bourgeois-Brut-Blanc.html;"Bourgeois" Brut Blanc;Russia;242;white;dry;NA;3;white
http://winestyle.ru/products/Modavin-Spumante-Brut.html;"Modavin" Spumante Brut;Italy;575;white;dry;NA;8;white
http://winestyle.ru/products/Pol-Remy-Demi-sec.html;"Pol Remy" Demi-sec;France;606;white;semi dry;NA;8;white
http://winestyle.ru/products/Patriarche-Floreal-Rose-Brut.html;Patriarche, "Floreal" Rose Brut;France;611;rose;dry;NA;8;rose
http://winestyle.ru/products/Geisweiler-Excellence-Blanc-de-Blancs-Demi-Sec.html;Geisweiler Excellence Blanc de Blancs Demi-Sec;France;824;white;semi dry;NA;11;white
http://winestyle.ru/products/Chevalier-Lacassan-Vins-Mousseux-Brut.html;"Chevalier Lacassan" Vins Mousseux Brut;France;866;white;dry;NA;12;white
http://winestyle.ru/products/Cava-Faustino-Extra-Seco-gift-box.html;Cava Faustino, Extra Seco, gift box;Spain;1207;white;dry;NA;17;white
http://winestyle.ru/products/Fresita-gift-box.html;Fresita gift box;Chili;1280;rose;sweet;NA;18;rose
http://winestyle.ru/products/Master-Legacy-Lev-Golytzin-Demi-Sweet-gift-box.html;"Master Legacy "Lev Golytzin" Demi-Sweet, 200 ìë;Russia;123;not assigned;not assigned;NA;2;not assigned
http://winestyle.ru/products/Danzante-Prosecco-Extra-Dry-DOC.html;Danzante Prosecco Extra Dry DOC;Italy;1315;white;dry;NA;18;white
http://winestyle.ru/products/Victor-Pinot-Rose-Brut-Spumante.html;"Victor" Pinot Rose Brut Spumante;Italy;1370;rose;dry;NA;19;rose
http://winestyle.ru/products/Grande-Cuvee-1531-Blanc-de-Aimery-Cremant-de-Limoux-gift-box.html;"Grande Cuvee 1531" Blanc de Aimery, Cremant de Limoux, gift box;France;1422;white;dry;NA;20;white
http://winestyle.ru/products/Fontanafredda-Brachetto-d-Acqui-DOCG.html;Fontanafredda, Brachetto d’Acqui DOCG;Italy;2009;red;sweet;NA;28;red
http://winestyle.ru/products/Krug-Grande-Cuvee.html;Krug Grande Cuvee in gift box;France;17380;white;dry;NA;241;white
http://winestyle.ru/products/Millstream-Wines-Picanti-Dolceze.html;Millstream Wines, "Picanti" Dolceze;Russia;141;white;sweet;NA;2;white
http://winestyle.ru/products/Patriarche-Floreal-Doux.html;Patriarche, "Floreal" Doux;France;611;white;semi sweet;NA;8;white
http://winestyle.ru/products/Opera-Blanc-de-Blancs-Brut.html;"Opera" Blanc de Blancs Brut;France;629;white;dry;NA;9;white
http://winestyle.ru/products/Ca-De-Medici-Lambrusco-Cubista-Bianco-2010.html;Ca' De' Medici, "Lambrusco Cubista" Bianco;Italy;686;white;sweet;NA;10;white
http://winestyle.ru/products/Cantina-Villa-Gianna-Pinot-Chardonnay.html;Cantina Villa Gianna, Chardonnay;Italy;691;white;dry;NA;10;white
http://winestyle.ru/products/Ca-De-Medici-Reggiano-Lambrusco-Dolce-2010.html;Medici, "Reggiano" Lambrusco Dolce;Italy;739;red;sweet;NA;10;red
http://winestyle.ru/products/Toso-Asti-DOCG.html;Toso, Asti DOCG;Italy;801;white;sweet;NA;11;white
http://winestyle.ru/products/Bourgeois-Gold-semidolce.html;"Bourgeois" Gold semidolce;Russia;285;white;semi sweet;NA;4;white
http://winestyle.ru/products/Crimean-Classic-White-Demi-Sec.html;"Crimean Classic" White Demi-Sec;Crimea;386;white;semi dry;NA;5;white
http://winestyle.ru/products/Valdo-Prosecco-Treviso-DOC.html;Valdo, Prosecco, Treviso DOC, 200 ìë;Italy;463;white;dry;NA;6;white
http://winestyle.ru/products/Krim-Moscato-Semi-Dry.html;"Krim" Moscato Semi-Dry;Ukraine;570;white;semi dry;NA;8;white
http://winestyle.ru/products/Chiarli-1860-Mirabello-Lambrusco-Grasparossa-di-Castelvetro-DOC.html;Chiarli 1860, "Mirabello", Lambrusco Grasparossa di Castelvetro DOC;Italy;719;red;semi sweet;1860;10;red
http://winestyle.ru/products/Sileni-Estates-Cellar-Selection-Sparkling-Brut.html;Sileni Estates, "Cellar Selection" Sparkling Brut;New Zealand;891;not assigned;dry;NA;12;not assigned
http://winestyle.ru/products/Codorniu-Clasico-Semi-Seco.html;"Codorniu" Clasico Semi Seco;Spain;943;white;semi dry;NA;13;white
http://winestyle.ru/products/Undurraga-Brut.html;Undurraga, Brut;Chili;981;white;dry;NA;14;white
http://winestyle.ru/products/Vallerenza-Brut-Chardonnay-Piemonte-DOC.html;"Vallerenza" Brut, Chardonnay, Piemonte DOC;Italy;1085;white;dry;NA;15;white
http://winestyle.ru/products/Bouvet-Ladubay-1851-Brut.html;Bouvet Ladubay, 1851 Brut;France;1149;white;dry;1851;16;white
http://winestyle.ru/products/Veuve-Amiot-Brut-Blanc-Cremant-de-Loire-AOC.html;Veuve Amiot, Brut Blanc, Cremant de Loire AOC;France;1133;white;dry;NA;16;white
http://winestyle.ru/products/Val-d-Oca-Prosecco-Brut.html;Val d'Oca, Prosecco Brut;Italy;1183;white;dry;NA;16;white
http://winestyle.ru/products/MVSA-Semi-Seco-Cava-DO-2012.html;MVSA Semi Seco, Cava DO;Spain;1442;white;semi dry;NA;20;white
http://winestyle.ru/products/Codorniu-Seleccion-Raventos-Brut-Rose.html;Codorniu, "Seleccion Raventos" Brut Rose;Spain;1556;rose;dry;NA;22;rose
http://winestyle.ru/products/Canella-Prosecco-Superiore-Millesimato-Conegliano-Valdobbiadene-DOCG-2014.html;Canella, Prosecco Superiore Millesimato, Conegliano-Valdobbiadene DOCG, 2014;Italy;1788;white;dry;2014;25;white
http://winestyle.ru/products/Prosecco-Valdobbiadene-Giall-Oro-DOC-gift-box.html;Prosecco Valdobbiadene Giall'Oro DOC, gift box;Italy;1792;white;dry;NA;25;white
http://winestyle.ru/products/Ferrari-Demi-Sec-Trento-DOC-gift-box.html;Ferrari Demi Sec, Trento DOC, gift box;Italy;3013;white;semi dry;NA;42;white
http://winestyle.ru/products/Valdo-Cuvee-Viviana-Valdobbiadene-Superiore-di-Cartizze-DOCG-gift-box.html;Valdo, "Cuvee Viviana" Valdobbiadene Superiore di Cartizze DOCG, gift box;Italy;3084;white;dry;NA;43;white
http://winestyle.ru/products/Feudi-di-San-Gregorio-Dubl-Rosato-2006.html;Feudi di San Gregorio, "Dubl" Rosato, 2006;Italy;3186;rose;dry;2006;44;rose
http://winestyle.ru/products/Brut-Excellence-750.html;Brut Excellence;France;4495;white;dry;NA;62;white
http://winestyle.ru/products/La-Gioiosa-Fragolino-Dolce.html;"La Gioiosa" Fragolino Dolce;Italy;901;red;sweet;NA;13;red
http://winestyle.ru/products/Santero-Asti-DOCG-gift-box-with-2-glasses.html;Santero, Asti DOCG, gift box with 2 glasses;Italy;1003;white;sweet;NA;14;white
http://winestyle.ru/products/Carlo-Gancia-Brut-Metodo-Classico-Piemonte-DOC.html;"Carlo Gancia" Brut, Piemonte DOC;Italy;1154;white;dry;NA;16;white
http://winestyle.ru/products/Bellenda-Prosecco-Frizzante-Col-Di-Luna.html;Bellenda, Prosecco Frizzante "Col Di Luna";Italy;1178;white;dry;NA;16;white
http://winestyle.ru/products/Joseph-Verdier-Tresors-de-Loire-Brut-Cremant-de-Loire-AOC.html;Joseph Verdier, "Tresors de Loire" Brut, Cremant de Loire AOC;France;1221;white;dry;NA;17;white
http://winestyle.ru/products/Codorniu-Seleccion-Raventos.html;Codorniu, "Seleccion Raventos";Spain;1384;white;dry;NA;19;white
http://winestyle.ru/products/Antinori-Santa-Cristina-Brut-Franciacorta-DOCG.html;Antinori, "Santa Cristina" Brut, Franciacorta DOCG;Italy;1393;white;dry;NA;19;white
http://winestyle.ru/products/Mondoro-Gran-Cuvee-Brut-gift-box.html;Mondoro, "Gran Cuvee" Brut, gift box;Italy;1559;not assigned;not assigned;NA;22;not assigned
http://winestyle.ru/products/Fontanafredda-Asti-DOCG-gift-box-750.html;Fontanafredda, Asti DOCG, gift box;Italy;1395;white;sweet;NA;19;white
http://winestyle.ru/products/Tyrrell-s-Wines-Old-Winery-Brut.html;Tyrrell's Wines, "Old Winery" Brut;Australia;1407;white;dry;NA;20;white
http://winestyle.ru/products/Canella-Rose-Brut.html;Canella, Rose Brut;Italy;1505;rose;dry;NA;21;rose
http://winestyle.ru/products/Gancia-Cuvee-36-Millesimato-Alta-Langa-DOCG-Metodo-Classico.html;Gancia, "Cuvee 36", Alta Langa DOCG Metodo Classico;Italy;1538;white;dry;NA;21;white
http://winestyle.ru/products/Lucien-Albrecht-Brut-Cremant-d-Alsace-AOC.html;Lucien Albrecht, Brut, Cremant d’Alsace AOC;France;1512;white;dry;NA;21;white
http://winestyle.ru/products/Fox-Creek-Vixen.html;Fox Creek Vixen;Australia;1938;red;dry;NA;27;red
http://winestyle.ru/products/Contarini-Prosecco-Victor-White-Extra-Dry-DOC-gift-box.html;Contarini, Prosecco "Victor" White Extra Dry DOC, gift box;Italy;1991;white;dry;NA;28;white
http://winestyle.ru/products/Victor-Pinot-Rose-Brut-Spumante-in-gift-tube.html;"Victor" Pinot Rose Brut Spumante, in gift tube;Italy;1995;rose;dry;NA;28;rose
http://winestyle.ru/products/Bodegas-Chandon-Brut-Mendoza.html;Bodegas Chandon Brut, Mendoza;Argentina;2009;white;dry;NA;28;white
http://winestyle.ru/products/Juve-y-Camps-Cava-Reserva-de-la-Familia-2010-in-gift-box.html;Juve y Camps, Cava "Reserva de la Familia", 2010, in gift box;Spain;2221;white;dry;2010;31;white
